MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE,CPP,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_std,MFCC_2_std,MFCC_3_std,MFCC_4_std,MFCC_5_std,MFCC_6_std,MFCC_7_std,MFCC_8_std,MFCC_9_std,MFCC_10_std,MFCC_11_std,MFCC_12_std,MFCC_13_std,F1_mean,F1_bw,F2_mean,F2_bw,F3_mean,F3_bw,spectral_tilt,status
-0.15806682,0.0063290964,-0.1115247,0.0213909,0.012506787,0.009517567,0.056763373,-0.030660331,-0.08432676,0.33351654,0.28075907,-0.3283703,0.13927972,0.41474515,-0.16444756,1.7554412,-0.05647712,-0.08032282,-0.60391915,-0.0010169388,-0.09439292,0.24165307,0.08557551,0.06683865,-0.0146105,-0.12555395,0.1826307,-0.40822566,0.06361761,0.33197403,-0.22317378,0.6299105,-0.050571214,-0.032893028,0.71099347,0.17249992,-0.05936029,0.22156449,0.075194485,0.0640866,0.00797615,0.0870403,-1.6455248e-05,0.0023399678,-0.010856536,-0.014179092,-0.09516035,-0.012177381,-0.0118374955,0.013678195,0.037879646,-0.0024349443,-0.0015973375,0.030483607,1
-0.14393365,-0.012348193,-0.104512036,0.023407957,0.009664957,0.010671717,0.050108276,-0.03434832,-0.067970745,0.123912595,0.23351774,-0.34067348,0.15245959,0.3649516,0.09718874,1.6104057,-0.04762501,-0.07855208,-0.9660551,0.005928172,-0.099962726,0.15247333,0.072591476,0.12253182,0.011704004,-0.18107456,0.062362418,-0.16232696,0.09715239,0.8488438,-0.19925879,0.54915935,-0.06290688,0.028231556,1.0694847,0.15321971,-0.04574676,0.21667485,0.06772008,-0.03247734,-0.017732643,0.0877155,0.004608599,0.03386847,-0.0065321056,0.0006665281,-0.092380345,-0.0036932756,0.061533842,-0.0060613984,0.048440076,0.0062004924,-0.0042970506,0.25932994,1
-0.18028036,-0.013996272,-0.108609006,0.0019041902,0.030727984,0.0041022883,0.030232355,0.15260702,0.2328832,0.36466426,0.30757943,1.0815508,0.102050126,0.36632788,0.14308861,0.58515525,-0.05490666,-0.066832215,-0.0045415945,-0.002316898,-0.08349972,0.21045019,-0.015453836,0.08730988,-0.0066734008,0.2029229,0.27772713,-0.37221444,0.1378633,0.07754201,-0.21426539,-0.5646488,-0.15002567,0.05426018,1.3110852,0.17992835,-0.032399412,-0.074071065,0.053107634,0.09020546,0.011132214,0.110318765,-0.00415732,0.039180655,-0.0059269965,0.000691668,-0.07886568,-0.008125896,-0.0606844,0.007328449,-0.06924,0.01177467,-0.008070314,-0.14439268,1
-0.19178689,0.0019935481,0.051468376,0.021653073,0.00992531,0.021405324,0.045838855,-0.028557276,-0.06851991,0.3504517,0.18013096,-0.3190563,0.12984541,0.36055845,0.008548562,1.271958,0.018463587,0.19177589,0.27237365,0.0028401162,0.40793827,-0.10085675,-0.013617126,0.17444701,0.007994753,0.36380124,0.30061653,-0.392374,0.063291535,0.75817144,0.06533545,0.477224,-0.0042665303,0.048859954,-0.32985145,0.054680787,0.11006796,-0.10133371,2.4346635e-05,-0.040283922,-0.0061351606,-0.061699864,0.008624806,-0.011152626,0.10271779,0.035607964,0.236259,0.023805805,0.06854838,0.019370724,-0.051582668,-0.0025261203,0.0029444364,0.10748523,1
-0.17233618,-0.00028215168,0.019899577,0.020579902,0.010301469,0.00093136495,0.03927067,-0.0237392,-0.08688533,0.27666983,0.22157063,-0.3469642,0.1263574,0.4046526,0.009853385,1.1569952,-0.043725155,-0.08281791,-1.0395699,-0.016473312,-0.10577021,0.18144888,0.010800022,0.092819214,0.00017264881,0.23542266,0.18023913,-0.4003097,-0.17684618,0.83403164,-0.17921217,0.61960006,-0.088950686,0.020112926,1.0136869,0.15897723,-0.048098456,0.19417271,0.07644136,0.08694065,-0.0052506644,0.073838666,0.004060727,0.035082687,-0.0050671753,-0.0046216734,-0.088770926,-0.0027229418,0.06989328,0.020675732,0.043286346,-0.0035874553,0.0023836945,0.031492658,1
-0.14080243,-0.026254056,-0.06349675,0.017004896,0.010156267,0.010357466,0.033837095,-0.0077706105,-0.041686736,0.28255677,0.22094221,-0.2111417,0.13735278,0.26777247,-0.12080482,1.8269659,-0.06511313,-0.08805138,0.31376335,0.007939941,-0.16245797,-0.073541194,-0.011608375,0.12512952,0.017583443,0.27256554,0.2580733,0.69993913,0.11169079,1.0522531,0.18720375,0.5731819,0.26286465,0.04312657,-0.39362717,0.13531211,0.09011242,-0.07077842,0.0023241867,-0.06577058,-0.013385966,0.013133264,-0.0019068102,-0.016738798,0.084832475,-0.012160625,-0.010285242,0.0053863875,-0.024374148,0.02476706,-0.043736678,-0.0016447798,-0.0022944063,0.14427187,1
-0.121207565,-0.045639127,-0.114952564,-0.018639922,-0.023288568,-0.011056745,-0.01667667,0.22040635,0.20132412,0.40090016,0.6580427,0.98951113,0.08110531,0.3151356,0.1485773,0.4053803,-0.054937724,-0.07440524,-0.2660361,2.693804e-05,-0.08091451,-0.16844445,0.007005836,0.07974358,-0.0018688748,0.16749184,-0.10564694,-0.36368278,0.06844807,0.4130864,0.290103,-0.2164315,-0.13669752,-0.02181615,1.2147086,0.18477964,-0.03376528,0.17290398,0.056625877,0.08295104,0.009475779,0.09974664,0.00628953,-0.020196907,-0.008196753,0.007435927,0.13586292,-0.0066326093,0.061573207,-0.0022000053,0.032851852,0.007338022,0.0076341513,0.03248711,1
-0.14603332,0.00023207109,0.028488433,0.014890479,0.009357989,0.0085968515,0.034801707,-0.0127698295,-0.03852997,0.34352863,0.23082604,-0.23017353,0.14960483,0.34302104,-0.122887745,1.6539205,0.04802199,0.16275221,0.30119124,0.00474186,0.46502134,-0.07131927,-0.0142294075,0.15755194,0.010453443,0.34133646,0.24581401,0.26091096,0.09786633,1.1411073,0.3415058,0.5063242,0.15827844,0.0358945,-0.2283004,0.123034626,0.101907544,-0.118470185,0.012147409,-0.031688504,-0.00079709804,-0.057710674,0.0029737726,-0.014540264,0.09568021,-0.0030267746,-0.053450555,0.005773015,-0.020697476,0.023682915,-0.038788877,0.0013795866,0.0054596756,0.29308358,1
-0.184977,-0.008350486,-0.13119696,0.003759465,0.021832164,0.0046740603,0.03476527,0.002334453,-0.014414417,0.4270799,0.3352058,0.7259719,0.13149792,0.42145127,-0.16106747,1.1041657,-0.059788555,-0.07804944,0.09944022,-0.0012786684,-0.088351786,0.18002994,0.061329085,-0.16326344,-0.017395062,-0.11238041,0.24224845,0.10962373,0.06334079,0.44722813,-0.19723575,0.4492461,-0.09705499,0.047044404,1.2280254,0.118549146,-0.029547684,-0.05035842,0.05518519,0.09739102,0.012218911,0.08471929,0.0011113493,0.0456904,-0.0113445865,-0.006369231,-0.053827155,0.010693124,-0.018610338,0.01746081,-0.059452213,0.0073727192,0.0061830473,-0.11018872,1
-0.19937871,0.0023170407,0.08535939,0.019836353,0.009471102,0.016228024,-0.014263393,-0.05062925,-0.06911684,0.33644497,0.19340889,-0.30307576,0.14390898,0.33419648,-0.0724149,1.0306064,0.043872546,0.19349466,0.29135454,-0.0010246374,0.45196047,-0.07734213,-0.01298164,0.17413431,0.008602585,0.36492592,0.275593,-0.1551507,0.06910083,0.8298883,0.37038124,0.48525208,0.0755359,0.04955224,-0.2461153,0.13157852,0.102227025,-0.11134033,0.0017573666,-0.028614499,0.0010304886,-0.060024407,0.008624806,-0.007899213,0.10216939,0.002147459,0.16693465,0.015873563,0.03301886,0.020219661,-0.04406986,0.00894071,0.0038817334,0.12541923,1
-0.20386042,-0.0071463175,0.039506603,0.017508933,0.00992531,0.021520736,0.044282302,-0.038041674,-0.06814428,0.36656502,0.2094702,-0.3144359,0.1428303,0.37657198,-0.14361282,1.0976061,0.0400473,0.13776255,0.27075133,0.007519392,0.41486362,-0.09095034,-0.012188766,0.1733454,0.007312735,0.3576671,0.32053208,-0.33866018,-0.08462317,0.76896334,0.2003256,0.3975388,0.051944286,0.051288728,-0.38595814,-0.01315505,0.11102955,-0.101512805,2.5292858e-05,-0.029899811,-0.0069920025,-0.05588672,0.006581262,-0.012050753,0.11088227,0.031420827,0.2363025,0.02518322,0.06145448,0.016562726,-0.044196844,-0.0029696599,0.003070613,0.08354597,1
-0.20106281,0.00909659,0.08815628,0.01329767,0.009628618,0.0025851997,0.04067889,-0.011616614,-0.039791644,0.2672786,0.2015358,-0.20871605,0.1557202,0.27637956,-0.12539388,1.8481557,-0.066021584,-0.039194208,0.29910022,0.0070175,-0.1489999,-0.108045824,-0.014491162,0.13818218,0.018296774,-0.13180049,0.23908864,0.7477953,0.12901954,1.0692414,0.05176675,0.60162556,0.33641952,0.040131174,-0.42514017,0.1189697,0.09131375,-0.07681243,-0.009397704,0.0013848762,-0.016946727,0.022907251,-0.0012468512,-0.014484646,-0.025529666,-0.009297488,-0.12315287,0.00058141723,-0.022337014,0.020727351,-0.039858665,0.013128605,0.0065691927,0.27061987,1
-0.20389889,0.0068884324,0.042375013,-0.0005001449,0.030852027,-0.009136595,0.024934199,0.13395788,0.19073157,0.41131777,0.38123563,0.9095563,0.012106503,0.43214393,0.13593699,1.3174603,-0.06481301,-0.07685874,0.18844683,-0.0008878354,-0.07516076,0.21820082,-0.0072182626,-0.044565234,-0.0065926337,0.22279015,0.27589235,-0.382327,0.14733678,0.3945254,-0.26693556,-0.3320871,-0.14358202,0.053142004,0.6957983,0.14477052,-0.046171226,-0.14475974,0.057233535,0.013503452,-0.020383311,0.09880225,-0.0009816841,-0.014647983,-0.027827116,0.0010405937,-0.07875276,-0.005246281,0.031560417,-0.0045277914,0.03682308,0.006277778,-0.00551924,-0.1700683,1
-0.17873749,0.0069321967,0.030485593,0.00084214145,0.015261374,0.006667665,0.02903685,0.09914746,0.1489504,0.39742944,0.33638957,0.6655752,0.13247629,0.37533545,0.14676656,1.7065066,-0.04764,-0.059386503,0.13445035,0.008285571,-0.06173482,0.19133852,0.050506487,0.09402949,0.0037874745,-0.08116568,-0.23733795,-0.316409,0.106035955,0.7440619,0.22638434,-0.3411517,-0.07420794,0.03132059,1.0167462,0.08076077,-0.033156674,0.20143296,0.039532557,0.0038182049,-0.0033500423,0.083925374,0.0029533857,-0.003711163,-0.029802397,0.009721002,-0.06873243,0.006001503,0.08168686,-0.00010089367,0.031010298,-0.0060124556,0.012157349,0.35351843,1
-0.20553176,0.00358549,0.080976486,0.00061774766,0.02342195,-0.0144024175,0.025107898,0.12032951,0.15392199,0.3573916,0.32441708,0.81088173,0.109684534,0.36143094,0.14722376,1.2534177,-0.055530753,-0.066917405,0.1866339,-0.0006750552,-0.07552094,-0.16210034,0.061413255,0.09187613,0.0007649889,-0.09530582,0.0058801426,-0.38046822,0.090202026,0.78839964,-0.032423448,-0.23095521,-0.12639146,-0.011479929,1.0686877,0.14606826,-0.03717457,-0.12583648,0.045116134,0.080095075,0.008632652,0.10114812,4.9885362e-05,0.039630238,-0.047869503,-0.0075628012,-0.09642997,-0.008332488,0.080248505,0.00046177022,0.03652297,0.0037162602,0.010888362,0.35489005,1
-0.2105966,-0.006733595,0.022693126,0.013597362,-0.00038617506,0.016533326,0.035108708,-0.047250956,-0.0600422,0.31584975,0.056832332,-0.25949383,0.15189388,0.17734052,0.034501337,1.696697,0.06197729,0.1424641,0.2743207,0.010973844,0.3967466,-0.0695866,-0.022891141,0.15506086,0.0057845586,0.32803753,0.256621,-0.18878342,0.08847366,1.1820432,0.053194646,0.5982622,0.2224094,0.035087246,-0.2425449,0.14248139,0.09246746,-0.11190459,-0.011542729,-0.04533003,-0.0142538715,-0.05977419,0.0056927395,-0.011981476,0.08354827,0.031142892,0.13446645,0.0144814225,0.034418005,0.018762756,-0.047897805,-0.0052495394,0.0062564416,0.56552297,1
-0.13125618,0.002475303,0.08571367,-0.01733536,0.020768534,-0.0088415,-0.009406894,0.17052342,0.23254608,0.4371112,0.5796767,1.0423102,-0.027103525,0.4077757,0.09194132,1.3640181,-0.03352171,-0.048678074,0.09541285,0.0005393955,-0.07300535,0.20294337,-0.007843883,-0.15631272,0.0065587787,0.22147638,0.23670714,-0.35240108,0.004420731,-0.48286223,0.25590378,-0.08361242,-0.14896747,0.041154176,1.2513423,0.17150055,-0.023500348,0.18946572,0.04538683,-0.038174428,0.013921862,0.09190373,0.00061722577,0.038977455,-0.0052032853,0.0071248007,-0.055373784,0.008147146,0.01318642,0.010916727,-0.02706163,0.0018460135,0.0114719,-0.12612323,1
-0.17939082,0.0035862033,0.07860192,-0.014147128,0.028534241,-0.0040938896,-0.017690167,0.16602163,0.17331298,0.40722963,0.4036336,0.79442084,0.13382596,0.42371896,-0.06980341,1.5234973,-0.04973986,-0.06300415,0.04912502,-0.0008723994,-0.08218126,0.28029722,0.0719086,0.10728214,0.011565388,-0.20315342,0.2177519,-0.31861666,0.1195483,0.06539423,-0.30817077,0.40497363,0.26432273,0.048838153,1.2496241,0.15631416,-0.029846162,-0.065475054,0.025923785,0.10954579,0.00987261,0.09206225,-0.004219816,0.033733793,-0.011242766,0.0005507646,-0.07140527,0.019173384,0.07188611,-0.0044783857,-0.00942586,0.0059811417,0.011051501,-0.024320118,1
-0.18483484,-0.0033731791,0.07635555,9.610341e-05,0.028747033,-0.012620106,0.01389776,0.21176565,0.22515664,0.42919546,0.5972046,1.1762912,0.11261079,0.4227549,0.030628141,0.9053287,-0.05045428,-0.06200312,0.04483596,-0.0011433724,-0.05988538,0.26955047,-0.014460059,0.07707838,-0.006133878,0.1992994,0.22487307,-0.37463084,0.13352191,0.18445683,-0.32107776,-0.26546946,-0.13255209,0.042103395,1.1271764,0.16863896,-0.030086923,0.1840759,0.05705737,0.08878728,0.011656996,0.10397129,0.0035217367,0.030791793,-0.0015036114,0.0067837904,-0.06249256,-0.010495539,-0.09169381,-0.014383763,-0.009466106,0.010380288,0.018362522,-0.14046241,1
-0.21227406,0.0002807094,0.025300495,0.015230818,0.0032729986,0.016574143,0.037787266,-0.019302329,-0.039641503,0.32452953,0.19708787,-0.23322156,0.14318748,0.328331,0.05702436,1.7269105,-0.008814761,0.14785302,0.27883896,0.005200815,0.33886108,-0.07528024,-0.02642946,0.16422597,0.004267447,0.32046583,0.24165857,0.15948147,0.102978185,1.1038319,0.22812036,0.5760425,0.19130161,0.035053164,-0.30314666,0.11111925,0.1037337,-0.12408361,-0.00756533,-0.043701474,-0.00680106,-0.059541013,-0.00071156066,-0.014781324,0.086710386,0.03620251,-0.01316461,0.008532429,0.056668404,0.019799527,-0.04782211,-0.004348674,0.0063266465,0.5436225,1
-0.20124921,0.0013850718,0.019093946,0.0070049777,0.0028890672,0.0070804795,-0.030608177,-0.06737808,-0.07302644,0.11622924,-0.82622683,-0.2566779,0.18356025,-0.028018367,0.023856718,1.4662546,0.09477414,0.10579483,0.23225537,-0.004901548,0.42568806,-0.00870165,-0.032737095,0.15577164,0.0041493545,0.3457594,0.20925404,-0.2684741,0.0736338,1.1498064,0.2538718,0.5426185,0.270278,0.029547652,-0.22042273,0.20264776,0.08036569,-0.11012573,-0.012368557,-0.04198634,-0.0064547188,-0.05867716,0.0035169513,-0.016261615,0.086750604,0.024471179,-0.055529173,0.014341409,0.0030053589,0.01637281,-0.04798287,0.000107513624,0.0040469863,0.58635384,1
-0.2097514,0.008960442,0.030421784,0.017420324,0.011892449,0.0025330652,0.04086394,-0.007114113,-0.03514638,0.2891315,0.1965274,-0.20612368,0.14283167,0.30317047,-0.13117573,1.7938675,-0.05406259,0.096112214,0.2947561,0.0072086956,-0.1524726,-0.10916248,0.0069332,0.13406529,0.016472584,-0.15495637,0.2291126,0.729516,0.12654883,1.0555675,-0.06735742,0.59119284,0.33572719,0.03706386,-0.40594795,0.108601846,0.090676956,-0.13122104,-0.013010438,-0.060549576,-0.012532029,0.024125038,-0.0012468512,-0.013934189,0.08254002,-0.011412958,-0.14254409,0.010651766,0.03548157,0.020129088,0.0038485941,-0.00046871754,0.005315575,0.42137462,1
-0.20292081,-0.0030314706,0.014459184,0.0071957484,0.0002832014,0.0060448917,0.023148026,-0.055283826,-0.059780136,0.11391391,-0.7496514,-0.25170103,0.17651612,-0.008902023,0.030062504,1.5912933,0.02921572,0.07853411,0.25545108,0.012053223,0.44242784,0.0029456173,-0.013203524,0.17116112,0.0034095014,0.33627084,0.22320376,0.23319909,0.06235545,1.0795939,0.12738256,0.5315332,0.2664062,0.029637996,-0.21385647,0.18432498,0.07521399,-0.10304124,-0.010723458,-0.03195115,-0.0025333646,-0.05121914,0.0036901727,-0.013647042,0.08648908,0.030191805,0.1533183,0.014386061,0.041617487,0.017925676,-0.048058562,0.0019267894,0.005698534,0.69854325,1
-0.16144185,0.007711167,0.08667038,0.016146615,0.02993884,0.007804549,0.047317497,0.08221529,0.16025716,0.38008907,0.34901366,0.6531354,0.14782393,0.40517908,0.14977942,1.9028951,-0.044007752,-0.07968731,0.097774275,-0.00024558464,-0.12197909,0.3367598,0.081247866,0.121998034,0.0073377155,-0.21126252,0.24707825,-0.29215512,0.15232375,-0.37335336,-0.305543,0.4328053,0.2341096,0.04053522,-0.72830164,0.13012612,-0.060597394,0.25993162,-0.038319312,0.021328487,-0.01859055,0.091709524,-0.004210626,-0.012858369,-0.001584874,-0.0059743305,-0.06988949,0.011245643,0.05806843,-0.0062680235,-0.0050886036,0.0023465455,0.01198125,0.0317759,1
-0.14075541,0.00095558254,0.08457882,-0.011002321,0.025477543,-0.00890193,-0.016422665,0.17129064,0.20805344,0.4527184,0.60482293,0.9322107,0.07307259,0.40864217,0.14445756,1.3572992,-0.035820056,-0.05263564,0.1892157,0.00087324576,-0.08052996,0.20610157,-0.016867021,-0.12166994,-0.0026528188,0.22727983,0.23600115,-0.35226217,-0.05047202,-0.25044322,0.2611648,0.3074935,-0.14143938,0.044523284,1.1546555,0.12404503,-0.02760841,0.1791361,0.0338502,0.08204195,0.011400308,0.09030856,0.004684317,0.03473406,-0.030647997,-0.013185699,-0.06730494,0.00053878385,-0.025283251,0.010937546,-0.057756517,-0.010386209,-0.01802831,-0.0154370405,1
-0.19343767,0.0072803074,0.07987683,0.00076255994,0.010672095,0.005567248,0.02759716,0.010471093,0.16363682,0.38482997,0.30633926,0.52994764,0.11192231,0.3614195,0.008523894,1.4256496,-0.046823602,-0.06863011,0.07319366,0.0003746231,-0.07380526,0.0067631397,0.05032963,0.10158357,0.0037269318,-0.06598745,-0.08019129,-0.2653549,0.08567595,0.7915743,0.16196482,-0.49607295,0.0038662187,-0.021018162,1.0934234,0.15636668,-0.04296415,0.21456763,0.036652762,0.06896831,0.009467939,0.089314826,0.0077113705,0.00030589383,-0.00945394,0.009416025,-0.07360137,-0.007905418,0.088749915,0.0012203469,-0.0016694078,0.008287799,0.013039894,0.35688147,1
-0.1795531,0.00477004,0.042132854,0.0010693641,0.012537088,0.004579498,0.035786532,0.008055223,0.1444381,0.45635948,0.3848655,0.54667497,-0.033564627,0.4472512,0.15150063,1.3611867,-0.04975823,-0.07395084,0.19358791,0.0007357504,-0.087826245,0.19061185,0.0019133504,-0.17965509,-0.012394488,0.14259672,0.06642674,-0.37241104,-0.018506031,0.3211658,0.2577127,0.36112347,-0.12678322,0.053544894,1.1603646,0.116695344,-0.02608794,0.20021375,0.055545975,0.0898341,0.010826061,0.10051417,0.0062302505,0.03570143,-0.00868442,-0.0007424026,-0.066095024,0.018390741,-0.053137276,0.014208515,-0.009825595,0.005249407,0.007327421,-0.17793813,1
-0.17813104,-0.00980115,0.06293798,0.0058403537,0.005195672,0.0042408546,0.031058712,-0.05238978,-0.08907232,-0.6421031,0.1241616,-0.23953386,-0.023797642,-0.70820135,-0.121530265,1.4672163,-0.040927038,0.029733906,0.2626496,0.020254472,0.51139665,0.011862734,-0.004270812,0.06954397,0.039842915,0.1520053,0.20512483,1.1201462,0.07868577,0.6435431,0.2732742,0.55448145,0.22640067,0.032538123,-0.20116256,0.26123402,0.060263935,-0.039705567,-0.013453292,0.029058293,-0.010830199,0.043121047,0.0023116074,0.000504378,0.09275731,-0.00173836,-0.1312652,-0.0065004393,-0.036298934,0.01887272,-0.040301986,-0.0054511735,0.004471322,0.4316051,1
-0.18866622,0.0102403425,0.074555926,0.006137899,0.016028762,0.00485324,0.02476915,0.1261975,0.13902366,0.3279811,0.2966359,0.42938715,0.11610441,0.35692942,0.1473863,1.9620608,-0.054954022,-0.07259637,0.23093434,-0.0005919868,-0.093986064,-0.19050072,0.06304692,0.11198845,0.010355458,-0.17627402,-0.0368655,-0.31411466,0.10429635,0.9828037,-0.2963529,-0.5444591,-0.025157025,0.03315781,-0.43518716,0.088147864,-0.07717971,0.27653086,0.059090186,0.07780866,-0.016308783,0.106637456,0.0005665043,-0.0016127625,-0.028261427,-0.017334858,-0.0819671,-0.0016458853,0.05722823,0.001177642,0.03256298,0.008678946,0.010462645,0.44328985,1
-0.13580474,0.011257206,0.040455833,0.003230982,0.029162468,0.009195995,0.022336464,0.1655982,0.2571776,0.40975556,0.42643574,1.0028359,-0.1649865,0.36440036,0.07894387,1.4332271,-0.03149765,-0.04995563,-0.3360054,-0.0004278957,-0.07284372,0.22290364,-0.020066358,-0.15106682,0.0032351513,0.17000125,0.09272674,-0.3040179,0.13516596,-0.56221455,0.12052357,-0.54007643,-0.11526967,0.033496156,1.3483334,0.213804,-0.041903876,0.17749996,0.049306404,0.10492981,0.010206232,0.104697645,0.0014113331,-0.0060412977,-0.007917977,-0.0066539897,-0.04755837,-0.003649265,0.020155545,-0.026456833,0.05294661,0.0029787086,0.013373541,-0.13808282,1
-0.14519636,0.009975768,0.08648491,0.016684737,0.010615297,0.0065566963,0.054770306,0.012241386,0.108082585,0.3515443,0.34118727,0.36881632,0.12510152,0.36850065,0.097951286,1.5566406,-0.03470538,-0.060617942,0.2004614,0.00085890526,-0.08918743,0.19538233,0.06550931,-0.12156159,0.0056442507,-0.20612173,0.18720107,0.7213423,0.13095137,-0.6794863,0.22971918,0.4687883,-0.13651627,0.046817556,1.3015888,0.12837474,-0.02352437,0.18645296,0.03958021,0.100405104,0.017785847,0.073385544,0.004383738,0.04059595,-0.007684486,0.0005305642,-0.07607068,0.018089615,0.01591425,-0.0024669666,0.060123935,0.0029359595,0.016395818,0.05240555,1
-0.1662276,0.010555374,0.09341648,-0.0147480415,0.026434774,-0.0049847965,-0.015425304,0.0807145,0.1662958,0.3644418,0.35075718,0.6684207,0.12667279,0.3395743,0.1376453,1.4043322,-0.04189621,-0.07255342,0.105373845,0.00015165377,-0.094594985,0.22683784,0.09367104,0.13076568,-0.0026251986,-0.19696237,-0.42482963,0.15943749,0.14613295,-0.7361444,0.3157469,0.43945387,-0.14803027,0.043224692,0.6889393,0.17402917,-0.046071902,0.22088917,-0.013723001,-0.053843044,0.0060193795,0.042881496,0.0020899638,-0.01476737,-0.007681084,-0.001727679,-0.07464477,0.017406847,0.05743803,-0.0023951682,0.05200455,0.010201162,-0.02747866,0.18226139,1
-0.18150702,-0.010163697,0.013119898,0.0067771357,0.008416901,0.004069622,0.026383242,-0.02466101,-0.06316121,-0.4445488,0.17583784,-0.22997902,0.15758225,-0.7122837,-0.12645794,1.4301403,0.08954729,0.10969799,0.2683004,-0.007416011,0.45754644,-0.009758186,-0.009234311,0.12671506,0.03903412,0.054695852,0.195353,1.0676566,0.10997014,0.6688685,0.25715154,0.5694895,0.34369826,0.027166715,-0.22022979,0.24222574,0.05946967,0.13287216,-0.015080239,0.050169915,-0.01058897,0.046594433,0.005516826,0.024662517,-0.040734857,0.0013896605,-0.08762449,0.012450559,-0.033283647,0.019151557,-0.04556299,-0.005558843,0.0030407258,0.6209854,1
-0.13701138,0.01177668,0.0780627,0.015639372,0.030230207,0.01144474,0.04182995,0.1607954,0.23354767,0.38186598,0.3988683,0.8967184,0.011684517,0.37458917,0.0012175969,1.8145186,-0.040989332,-0.060020853,0.015226455,-0.00082629523,-0.086029895,0.24511969,-0.010477442,0.029249735,0.0061912844,0.18685846,0.046835817,-0.26602677,0.16372256,-0.7561872,0.09944885,-0.58862203,-0.068018086,0.043535665,-0.8031076,0.2051312,0.04454182,0.22755723,-0.036579523,0.1084363,-0.0072805793,0.07213147,0.00096206705,0.039858647,-0.003037362,-0.01288387,-0.05740207,0.008210211,-0.02814616,-0.021203227,0.049455788,-0.0030882596,0.0064896736,-0.15787077,1
-0.30211246,-0.042958513,-0.037413888,-0.016815992,-0.030276718,-0.007849885,-0.037058588,0.26692814,0.19329715,0.36391667,0.7353164,1.2086557,0.108094335,0.26354018,0.1445855,-0.69813746,-0.058277287,-0.08653342,0.004908624,-0.0039077923,-0.08870772,0.018978974,0.07776068,0.07419085,0.0018703521,0.020828707,-0.38897756,-0.17330459,0.036972106,-0.7869341,0.4294856,0.31314114,-0.10260709,0.03165006,0.8415463,0.19439752,0.004520555,-0.120912805,0.038878057,-0.10532807,-0.025372818,0.016031051,0.0155925965,0.04598406,-0.0031436163,-0.012402516,-0.07310855,-0.00768523,0.07317958,-0.0044200197,0.046220746,0.0035800934,-0.009925055,0.036708027,1
-0.23059066,-0.0058660917,0.027089981,0.010377805,0.006561315,0.006657737,0.03755133,-0.051869936,-0.06280584,0.16135116,0.09696232,-0.2822695,0.01749117,-0.0333925,-0.055074334,1.3927772,0.05859001,0.15380193,0.2881608,-0.0012795855,0.47536275,-0.0569954,-0.00957514,0.17800581,0.010278622,0.39540142,0.2502124,0.32839298,0.105320096,0.63372767,0.31477642,0.47327995,0.045949876,0.04622351,-0.23583056,0.18264776,0.07245792,-0.1194309,-0.010641465,-0.029032338,-0.0008001183,-0.052718267,-0.00045794592,-0.016275398,0.10547546,-0.0078005977,-0.05139863,0.0039778324,0.018659884,0.021214772,-0.044306315,0.00032313343,0.009434565,0.009566266,1
-0.17006633,0.0087163765,0.08258613,0.0013498818,0.02947423,0.005283913,0.035601616,0.0470674,0.21727179,0.44550398,0.40695438,0.911792,-0.16613351,0.43288925,0.15950246,1.4126577,-0.05201594,-0.071110904,0.19033864,0.00036521768,-0.08416999,0.21500549,-0.006118692,-0.17596537,-0.012560695,0.22972263,0.22575875,-0.3679318,-0.11121129,0.0943706,0.27567786,0.23373969,-0.12530372,0.046886034,0.6916369,0.14423312,-0.029510828,0.1915998,0.06803354,0.08878134,0.0067861076,0.08673428,0.012923275,0.005166521,-0.011156241,-0.014835384,-0.06614966,0.019770723,0.07836802,0.012906617,0.03606751,0.0026053607,0.009696792,-0.17512211,1
-0.16659246,0.00739767,0.057285123,-0.0034240214,0.023846425,0.004227642,0.029957792,0.08327965,0.16182747,0.35737056,0.35057577,0.7808327,0.12437762,0.3466802,0.13231531,1.0579647,-0.04143435,-0.06934962,0.09417264,-0.00018608477,-0.08686509,0.2036109,0.06553203,0.1212786,-0.0018303401,-0.18557638,-0.33730263,0.5121109,0.13284284,-0.6596742,0.28279418,0.40723786,-0.1502898,0.04708042,1.3312793,0.164965,-0.041452274,0.19419593,0.043630943,0.0152389845,-0.026970955,0.08224321,-0.0077119754,0.049470045,-0.0039869053,0.0010209896,-0.07702507,0.017972033,0.046528377,-0.002399868,0.050527137,0.006495501,0.007393339,0.06568986,1
